operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5679086,-58.4515359",85000.0,USD,1288804.0,85000.0,36.0,,2361.1111111111118,,2.0,,600,http://belgrano.properati.com.ar/102xe_venta_departamentos_belgrano_placard_lepore-propiedades-palermo
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5663244,-58.4413789",345000.0,USD,5231028.0,345000.0,141.0,120.0,2446.808510638298,2875.0,,4.0,,http://belgrano.properati.com.ar/xx37_venta_departamentos_belgrano_balcon_suite_lavadero_patio_luminoso_lujoso_dependencias_garage_impecable_placard_lexinton-propiedades_cbn
sell,PH,|Argentina|Capital Federal|Versalles|,"-34.6268035,-58.529327",140000.0,USD,2122736.0,140000.0,99.0,90.0,1414.141414141414,1555.5555555555557,,,,http://versalles.properati.com.ar/uocp_venta_ph_versalles
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Merlo|,"-34.6639337,-58.7307014",150000.0,USD,2274360.0,150000.0,490.0,,306.1224489795918,,,,,http://merlo.properati.com.ar/111cw_venta_local_merlo_lis-calveiro-propiedades-ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,"-34.6087418,-58.6229668",,,,,350.0,89.0,,,,,,http://villa-tesei.properati.com.ar/ei4j_venta_casa_villa-tesei
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4671336461,-58.524651319",148000.0,USD,2244035.2,148000.0,69.0,69.0,2144.927536231884,2144.927536231884,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/12p7v_venta_ph_san-isidro_lavadero_parrilla_dic-propiedades_c80
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5687092,-58.4509432",158500.0,USD,2403240.4,158500.0,0.0,59.0,,2686.4406779661017,,3.0,2400,http://belgrano.properati.com.ar/12f45_venta_departamentos_belgrano_baulera_lavadero_patio_sotano_subte-linea-d_basa-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.453663,-58.5326813",280000.0,USD,4245472.0,280000.0,0.0,190.0,,1473.6842105263158,,,,http://victoria.properati.com.ar/tyhu_venta_casa_victoria
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,120000.0,USD,1819488.0,120000.0,140.0,90.0,857.1428571428571,1333.3333333333333,,3.0,,http://ciudadela.properati.com.ar/s5a7_venta_ph_bs-as-g-b-a-zona-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4928930378,-58.9290750203",180000.0,USD,2729232.0,180000.0,0.0,270.0,,666.6666666666666,,4.0,2000,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/105xl_venta_casa_pilar_jardin_lavadero_parrilla_patio_piscina_narvaez-y-cia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Villa Bosch|,"-34.590738,-58.571871",69000.0,USD,1046205.6,69000.0,,42.0,,1642.857142857143,,2.0,,http://villa-bosch.properati.com.ar/zrf8_venta_departamentos_tres-de-febrero_balcon_parrilla_piscina_sum_terraza_luminoso_vista_lujoso_garage_amenities_estrenar_re-max-premium-ii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.65857315,-58.6521759",125000.0,USD,1895300.0,125000.0,,,,,,,,http://castelar-moron.properati.com.ar/1179s_venta_casa_castelar_baulera_lavadero_luminoso_vignolo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,62000.0,USD,940068.8,62000.0,,37.0,,1675.6756756756756,,2.0,,http://villa-luzuriaga.properati.com.ar/xub4_venta_departamentos_villa-luzuriaga_balcon_lavadero_garage_placard_aire-acondicionado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.7080493338,-58.5835558079",890000.0,USD,13494536.0,890000.0,,,,,,4.0,,http://la-matanza.properati.com.ar/fy7u_venta_departamento_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,45.0,,,,2.0,,http://ramos-mejia.properati.com.ar/s7bm_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7200459,-58.2775319",170000.0,USD,2577608.0,170000.0,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11doo_venta_casa_quilmes_baulera_parrilla_quincho_garage_pavon-amorin-propiedades-arquitectura
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.612601,-58.361993",850000.0,USD,12888040.0,850000.0,,175.0,,4857.142857142857,,3.0,,http://puerto-madero.properati.com.ar/xtoh_venta_departamentos_retiro_balcon_baulera_suite_lavadero_vestidor_garage_amenities
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5992209,-58.4309352",70000.0,USD,1061368.0,70000.0,37.0,,1891.891891891892,,,1.0,,http://villa-crespo.properati.com.ar/108k6_venta_departamentos_villa-crespo_lavadero_parrilla_sum_luminoso_lujoso_garage_aire-acondicionado_nadlan
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6223398871,-58.4085322312",169000.0,USD,2562445.6,169000.0,69.0,66.0,2449.2753623188405,2560.6060606060605,21.0,3.0,1500,http://san-cristobal.properati.com.ar/10mlh_venta_departamentos_san-cristobal_calvo-carlos_3000_lavadero_parrilla_piscina_sum_garage_estrenar_salaya-romera-barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5023313,-58.5046675",135000.0,USD,2046924.0,135000.0,0.0,50.0,,2700.0,,,,http://olivos.properati.com.ar/zhqo_venta_departamentos_olivos_caseros_4200_lavadero_garage_reed-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6571441,-58.6227769",68000.0,USD,1031043.2,68000.0,93.0,70.0,731.1827956989247,971.4285714285714,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ec3k_venta_ph_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6472420323,-58.6249699863",,,,,190.0,150.0,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ef66_venta_casa_moron
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7554472,-58.2870962",90000.0,USD,1364616.0,90000.0,75.0,75.0,1200.0,1200.0,,3.0,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/7fgz_venta_ph_quilmes
sell,PH,|Argentina|Capital Federal|Palermo|,"-34.5743757,-58.4397698",445000.0,USD,6747268.0,445000.0,232.0,184.0,1918.103448275862,2418.478260869565,,5.0,,http://palermo.properati.com.ar/giu3_venta_casa_palermo_zapata_200
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Boca Ratón|,"-34.55256653,-58.86753082",340000.0,USD,5155216.0,340000.0,,,,,,,,http://boca-raton.properati.com.ar/11t34_venta_casa_boca-raton_garage_firenzevilas
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4715198,-58.5207715",135000.0,USD,2046924.0,135000.0,59.0,63.0,2288.135593220339,2142.8571428571427,1.0,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n8ma_venta_departamentos_san-isidro_3-de-febrero_300
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5569188,-58.4652614",160000.0,USD,2425984.0,160000.0,76.0,67.0,2105.2631578947367,2388.059701492537,,3.0,590,http://belgrano.properati.com.ar/z1xw_venta_departamentos_belgrano_garage_desarrollista-com
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|,"-35.0004729268,-58.4697478578",580000.0,USD,8794192.0,580000.0,459.0,391.0,1263.616557734205,1483.3759590792838,,6.0,,http://san-vicente-bs-as-g-b-a-zona-sur.properati.com.ar/ztct_venta_casa_san-vicente_balcon_suite_hidromasaje_lavadero_parrilla_piscina_terraza_toilette_vestidor_luminoso_vista_electrogeno_garage_tenis_gazda-propiedades_cq0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6751821236,-58.5669994354",65000.0,USD,985556.0,65000.0,52.0,52.0,1250.0,1250.0,,3.0,,http://la-matanza.properati.com.ar/925b_venta_departamento_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.7810394,-58.4136593",140000.0,USD,2122736.0,140000.0,519.0,100.0,269.7495183044316,1400.0,,4.0,,http://temperley.properati.com.ar/yewx_venta_casa_temperley_jardin_lavadero_garage_placard_juarez-levar-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Villa de Mayo|,,295000.0,USD,4472908.0,295000.0,720.0,180.0,409.72222222222223,1638.888888888889,,,,http://villa-de-mayo.properati.com.ar/n6v7_venta_casa_villa-de-mayo_400
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6523277118,-58.6379331",130000.0,USD,1971112.0,130000.0,108.0,100.0,1203.7037037037037,1300.0,,3.0,,http://castelar-moron.properati.com.ar/11ui2_venta_ph_castelar_baulera_lavadero_patio_piscina_luminoso_garage_amoblado_placard_butiler-propiedades_3sx
sell,store,|Argentina|Capital Federal|Floresta|,"-34.6307215,-58.4740184",350000.0,USD,5306840.0,350000.0,120.0,120.0,2916.6666666666665,2916.6666666666665,,,,http://floresta.properati.com.ar/g9ol_venta_local_floresta_cuenca_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,375000.0,USD,5685900.0,375000.0,780.0,240.0,480.7692307692308,1562.5,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11r7n_venta_casa_tigre_0_balcon_suite_hidromasaje_jardin_patio_piscina_terraza_vestidor_dependencias_impecable_placard_casado-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.653297,-58.544512",92000.0,USD,1394940.8,92000.0,,68.0,,1352.9411764705883,,3.0,,http://ramos-mejia.properati.com.ar/12d7j_venta_ph_ramos-mejia_lavadero_patio_toilette_garage_placard_re-max-data-house
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.6177194,-58.3620561",1700000.0,USD,25776080.0,1700000.0,250.0,250.0,6800.0,6800.0,,5.0,,http://palermo.properati.com.ar/118gt_venta_departamentos_bs-as-g-b-a-zona-norte_suite_gimnasio_hidromasaje_lavadero_piscina_toilette_vista_sauna_lujoso_tenis_rg-montes_7ff
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597773,-58.448669",73800.0,USD,1118985.12,73800.0,,41.0,,1800.0,,2.0,,http://villa-crespo.properati.com.ar/ywv1_venta_departamentos_villa-crespo_piscina_terraza_aire-acondicionado_re-max-central
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5747019,-58.441227",,,,,70.0,70.0,,,,,,http://palermo.properati.com.ar/12ii1_venta_local_palermo_subte-linea-d_alojargentina-s-a
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.5000109,-58.4833947",560000.0,USD,8490944.0,560000.0,186.0,160.0,3010.7526881720432,3500.0,,4.0,3900,http://la-lucila.properati.com.ar/117ga_venta_departamentos_la-lucila_balcon_baulera_suite_lavadero_parrilla_piscina_terraza_garage_aire-acondicionado_estrenar_castro-feijoo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.453537,-58.9379425",170000.0,USD,2577608.0,170000.0,467.0,172.0,364.0256959314775,988.3720930232558,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/howa_venta_casa_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,,250000.0,USD,3790600.0,250000.0,513.0,180.0,487.3294346978557,1388.888888888889,,,,http://escobar.properati.com.ar/zt32_venta_casa_escobar_baulera_suite_hidromasaje_jardin_parrilla_patio_piscina_quincho_luminoso_placard_aire-acondicionado_nucifora-propiedades_cro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,,96000.0,USD,1455590.4,96000.0,400.0,125.0,240.0,768.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11cpx_venta_casa_ituzaingo_falta-direccion_4400_lavadero_patio_quincho_garage_remax-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,120.0,,,,4.0,,http://ramos-mejia.properati.com.ar/sbac_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.426647,-58.577707",96000.0,USD,1455590.4,96000.0,,50.0,,1920.0,,2.0,,http://tigre.properati.com.ar/ym0p_venta_departamentos_tigre_balcon_garage_impecable_placard_estrenar_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,122000.0,USD,1849812.8,122000.0,460.0,0.0,265.2173913043478,,,,,http://nordelta.properati.com.ar/11tmp_venta_casa_nordelta_has-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.6036844,-58.3815591",460000.0,USD,6974704.0,460000.0,,,,,,4.0,,http://nordelta.properati.com.ar/wfwb_venta_casa_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.53362274,-58.46815872",880000.0,USD,13342912.0,880000.0,,,,,,,,http://vicente-lopez.properati.com.ar/sibi_venta_departamentos_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6566451,-58.562606",130000.0,USD,1971112.0,130000.0,75.0,50.0,1733.3333333333333,2600.0,,2.0,1100,http://ramos-mejia.properati.com.ar/zjga_venta_departamentos_ramos-mejia_baulera_lavadero_patio_luminoso_garage_impecable_cimarelli-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.573193,-58.489264",92000.0,USD,1394940.8,92000.0,,43.0,,2139.5348837209303,7.0,2.0,,http://villa-urquiza.properati.com.ar/12gik_venta_departamentos_villa-urquiza_luminoso_placard_subte-linea-b_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|San Vicente|,"-35.03033,-58.448875",295000.0,USD,4472908.0,295000.0,,250.0,,1180.0,,4.0,,http://san-vicente.properati.com.ar/11wol_venta_casa_san-vicente_lujoso_re-max-alianza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,190000.0,USD,2880856.0,190000.0,0.0,105.0,,1809.5238095238096,,3.0,,http://nordelta.properati.com.ar/106r7_venta_departamentos_nordelta_balcon_baulera_lavadero_parrilla_toilette_garage_placard_gabriela-iglesias
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6269761,-58.6816574",320000.0,USD,4851968.0,320000.0,868.0,234.0,368.66359447004606,1367.5213675213674,,,,http://ituzaingo.properati.com.ar/10jff_venta_casa_ituzaingo_suite_lavadero_parrilla_quincho_vestidor_amoblado_placard_oyhanarte-propiedades-castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Derqui|,"-34.4972191,-58.8636093",240000.0,USD,3638976.0,240000.0,725.0,200.0,331.0344827586207,1200.0,,,,http://derqui.properati.com.ar/12emz_venta_casa_derqui_suite_lavadero_piscina_quincho_vestidor_blanco-propiedades_3m6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.6033329,-58.5388415",70000.0,USD,1061368.0,70000.0,43.0,40.0,1627.906976744186,1750.0,,2.0,,http://santos-lugares.properati.com.ar/xswg_venta_departamentos_santos-lugares_doctor-a-carbone_3100_balcon_lavadero_placard
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,330.0,350.0,,,,4.0,,http://ramos-mejia.properati.com.ar/s57x_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,240000.0,USD,3638976.0,240000.0,0.0,0.0,,,,,,http://nordelta.properati.com.ar/ojwv_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5514317,-58.4646535",135000.0,USD,2046924.0,135000.0,59.0,53.0,2288.135593220339,2547.169811320755,,3.0,,http://nunez.properati.com.ar/12g4l_venta_departamentos_nunez_subte-linea-d_grupo-mega-pulvirenti
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.7998981,-58.2484642",,,,,,,,,,,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/yux2_venta_casa_berazategui_balcon_suite_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_garage_amoblado_aire-acondicionado_martinitto-propiedades
sell,house,|Argentina|Capital Federal|Villa Real|,"-34.614288,-58.529019",189000.0,USD,2865693.6,189000.0,,180.0,,1050.0,,3.0,,http://villa-real.properati.com.ar/10xl8_venta_casa_velez-sarsfield_lavadero_terraza_re-max-total-i
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.520499,-58.474181",127000.0,USD,1925624.8,127000.0,,56.0,,2267.8571428571427,13.0,2.0,,http://vicente-lopez.properati.com.ar/11uhi_venta_departamentos_vicente-lopez_balcon_luminoso_placard_re-max-liberty
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.611573,-58.363668",224000.0,USD,3396377.6,224000.0,,45.0,,4977.777777777777,612.0,2.0,,http://puerto-madero.properati.com.ar/ucgz_venta_departamentos_monserrat
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5583835,-58.5402246",130000.0,USD,1971112.0,130000.0,303.0,150.0,429.042904290429,866.6666666666666,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/11gm4_venta_casa_general-san-martin_jardin_lavadero_parrilla_patio_garage_viviana-villalobos-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6911421,-58.5774667",,,,,,120.0,,,,5.0,,http://la-matanza.properati.com.ar/1016l_venta_casa_la-matanza_suite_lavadero_organizacion-faraone
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.7184831345,-58.283080882",200000.0,USD,3032480.0,200000.0,160.0,160.0,1250.0,1250.0,,,,http://bernal.properati.com.ar/12r1y_venta_casa_bernal_lavadero_parrilla_patio_quincho_garage_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6496847,-58.6506988",,,,,,,,,,,,http://castelar-moron.properati.com.ar/rhz6_venta_casa_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,40000.0,USD,606496.0,40000.0,,,,,,2.0,,http://ramos-mejia.properati.com.ar/s8g7_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6039992,-58.4557837",95000.0,USD,1440428.0,95000.0,44.0,41.0,2159.090909090909,2317.0731707317077,,1.0,,http://villa-crespo.properati.com.ar/111ao_venta_departamentos_villa-crespo_gimnasio_lavadero_parrilla_piscina_sum_vista_garage_ziade-realty
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6116565,-58.4196847",99000.0,USD,1501077.6,99000.0,63.0,40.0,1571.428571428571,2475.0,,,1400,http://almagro.properati.com.ar/1141s_venta_departamentos_almagro_hidromasaje_patio_luminoso_impecable_lepore-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4397788,-58.5535777",160000.0,USD,2425984.0,160000.0,115.0,112.0,1391.304347826087,1428.571428571429,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/ufsb_venta_casa_san-fernando_san-gines-dr-_1200
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.604060109,-58.4485818814",255000.0,USD,3866412.0,255000.0,,107.0,,2383.177570093458,7.0,4.0,,http://villa-crespo.properati.com.ar/xx7x_venta_departamentos_villa-crespo_pueyrredon-honorio-dr-av-_1500_balcon_baulera_suite_lavadero_toilette_luminoso_dependencias_garage_propiet_9ke
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.7609264,-58.4239307",180000.0,USD,2729232.0,180000.0,500.0,,360.0,,,3.0,,http://temperley.properati.com.ar/x8dh_venta_casa_temperley
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.6037137392,-58.3815808896",98000.0,USD,1485915.2,98000.0,38.0,35.0,2578.9473684210525,2800.0,,1.0,1300,http://belgrano.properati.com.ar/ysi9_venta_departamentos_belgrano_balcon_gimnasio_jardin_lavadero_parrilla_piscina_sum_terraza_luminoso_sauna_garage_estrenar_ziade-realty
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5271911935,-58.4747030541",310000.0,USD,4700344.0,310000.0,133.0,75.0,2330.8270676691727,4133.333333333333,,4.0,,http://vicente-lopez.properati.com.ar/10nbt_venta_departamentos_vicente-lopez_balcon_lavadero_parrilla_terraza_luminoso_garage_bellagamba_b72
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,,,,,,2573.0,200.0,,,,4.0,,http://parque-leloir.properati.com.ar/s562_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.466883,-58.514985",461500.0,USD,6997447.6,461500.0,,102.0,,4524.509803921569,3.0,4.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/uvqf_venta_departamentos_san-isidro
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5895602106,-58.3947492433",330000.0,USD,5003592.0,330000.0,86.0,80.0,3837.2093023255816,4125.0,,3.0,6000,http://barrio-norte.properati.com.ar/11nc0_venta_departamentos_barrio-norte_balcon_suite_lavadero_toilette_vestidor_luminoso_dependencias_garage_aire-acondicionado_losa-radiante_triada-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.6836412695,-58.4371829113",78000.0,USD,1182667.2,78000.0,,1.0,,78000.0,,5.0,1,http://lanus.properati.com.ar/ou1d_venta_departamentos_lanus
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4485812,-58.8746403",80000.0,USD,1212992.0,80000.0,70.0,65.0,1142.857142857143,1230.7692307692307,,3.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/gwwi_venta_departamento_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6580346,-58.6880794",225000.0,USD,3411540.0,225000.0,220.0,220.0,1022.7272727272727,1022.7272727272727,,5.0,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/ysgh_venta_casa_ituzaingo_suite_hidromasaje_jardin_parrilla_terraza_toilette_vestidor_lujoso_garage_estudio-galas-negocios-inmobiliarios_ah4
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6112267,-58.4052553",165000.0,USD,2501796.0,165000.0,123.0,120.0,1341.4634146341464,1375.0,,5.0,2000,http://once.properati.com.ar/oqqf_venta_departamentos_once
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6167403,-58.4430273",164959.0,USD,2501174.34,164959.0,85.0,67.0,1940.6941176470589,2462.074626865672,,3.0,,http://caballito.properati.com.ar/11d9p_venta_departamentos_caballito_baulera_parrilla_garage_lone-lighthouse_d9p
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4029231,-58.6821079",265000.0,USD,4018036.0,265000.0,115.0,95.0,2304.3478260869565,2789.4736842105262,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11963_venta_departamentos_bs-as-g-b-a-zona-norte_del-valle-aristobulo_2300_suite_gimnasio_jardin_lavadero_patio_piscina_vestidor_garage_placard_solimano-dal-pos-inmuebles-la-lucila
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,115000.0,USD,1743676.0,115000.0,208.0,130.0,552.8846153846154,884.6153846153846,,,,http://castelar-moron.properati.com.ar/ynmv_venta_casa_castelar_javier-morroni-propiedades
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.574014,-58.43901",385000.0,USD,5837524.0,385000.0,,110.0,,3500.0,,4.0,,http://palermo.properati.com.ar/11soz_venta_departamentos_palermo_balcon_baulera_suite_lavadero_parrilla_piscina_sum_toilette_vestidor_lujoso_garage_losa-radiante_re-max-ayres
sell,house,|Argentina|Capital Federal|Boca|,"-34.6316414,-58.357564",250000.0,USD,3790600.0,250000.0,,,,,,,,http://boca.properati.com.ar/xbwi_venta_casa_boca
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""La Delfina""|","-34.455530115,-58.8676664745",375000.0,USD,5685900.0,375000.0,290.0,290.0,1293.103448275862,1293.103448275862,,,,http://barrio-cerrado-la-delfina.properati.com.ar/12o72_venta_casa_barrio-cerrado-la-delfina-_suite_lavadero_parrilla_piscina_dependencias_garage_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.905431,-58.180847",,,,,,,,,,4.0,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/107cw_venta_casa_el-pato-country-club_hidromasaje_toilette_re-max-sur
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,165000.0,USD,2501796.0,165000.0,127.0,88.0,1299.2125984251968,1875.0,,,,http://rincon-de-milberg.properati.com.ar/116zb_venta_casa_rincon-de-milberg_0_parrilla_piscina_toilette_luminoso_garage_impecable_aire-acondicionado_pratto-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.561994,-58.5405855",120000.0,USD,1819488.0,120000.0,,,,,,,,http://san-martin.properati.com.ar/11qw1_venta_departamentos_san-martin_lavadero_parrilla_patio_quincho_toilette_garage_placard_carrera-servicios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4824865,-58.55805",315000.0,USD,4776156.0,315000.0,213.0,257.0,1478.8732394366198,1225.68093385214,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/n5uk_venta_casa_bs-as-g-b-a-zona-norte_tomkinson-intendente_3300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",285000.0,USD,4321284.0,285000.0,930.0,166.0,306.4516129032258,1716.867469879518,,3.0,,http://tigre.properati.com.ar/kmog_venta_casa_tigre
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",70000.0,USD,1061368.0,70000.0,35.0,30.0,2000.0,2333.333333333333,,,,http://villa-luro.properati.com.ar/wkjk_venta_departamentos_villa-luro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,,,,,300.0,168.0,,,,4.0,,http://haedo.properati.com.ar/swba_venta_casa_haedo
